#{"source_key": "UNHCR", "source_url": "http://www.unhcr.org/cgi-bin/texis/vtx/home/opendocAttachment.zip?COMID=58aa8f854", "source_date": 2017-02-01, "extract_date": 2017-04-04}
UN major regions,UNHCR-Bureaux,Origin,Type of population,Population Start 2016,of whom assisted by UNHCR Start 2016,Population Mid 2016,of whom assisted by UNHCR Mid 2016,Notes,Misc
Africa,Central Africa and the Great Lakes,Burundi,Total Refugee and people in refugee-like situations," 	292,762 "," 	261,168 "," 	335,232 "," 	303,745 ",
Africa,Middle East and North Africa,Morocco,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Morocco,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Morocco,Others of concern to UNHCR, 	11 , 	11 , 	8 , 	8 ,
Africa,Middle East and North Africa,Morocco,Total population of concern," 	7,446 ", 	247 ," 	8,562 ", 	210 ,
Africa,Middle East and North Africa,Tunisia,Total Refugee and people in refugee-like situations," 	1,566 ", 	47 ," 	1,625 ", 	49 ,
Africa,Middle East and North Africa,Tunisia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Tunisia,Asylum-seekers," 	2,325 ", 	114 ," 	2,195 ", 	120 ,
Africa,Middle East and North Africa,Tunisia,Returned refugees, 	-00 , 	-00 , 	1 , 	-00 ,
Africa,Middle East and North Africa,Tunisia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Tunisia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Tunisia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Tunisia,Others of concern to UNHCR, 	7 , 	7 , 	7 , 	7 ,
Africa,Middle East and North Africa,Tunisia,Total population of concern," 	3,898 ", 	168 ," 	3,828 ", 	176 ,
Africa,Middle East and North Africa,Western Sahara,Total Refugee and people in refugee-like situations," 	116,547 "," 	90,082 "," 	116,611 "," 	90,078 ",n
Africa,Middle East and North Africa,Western Sahara,People in refugee-like situations," 	26,000 ", 	-00 ," 	26,000 ", 	-00 ,
Africa,Middle East and North Africa,Western Sahara,Asylum-seekers," 	1,446 ", 	1 ," 	1,532 ", 	2 ,
Africa,Middle East and North Africa,Western Sahara,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Western Sahara,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Western Sahara,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Western Sahara,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Western Sahara,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Middle East and North Africa,Western Sahara,Total population of concern," 	117,993 "," 	90,083 "," 	118,143 "," 	90,080 ",
Africa,Southern Africa,Angola,Total Refugee and people in refugee-like situations," 	11,859 "," 	1,401 "," 	11,784 "," 	1,245 ",
Africa,Southern Africa,Angola,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Angola,Asylum-seekers," 	3,280 "," 	1,053 "," 	4,207 "," 	1,263 ",
Africa,Southern Africa,Angola,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Angola,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Angola,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Angola,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Angola,Others of concern to UNHCR," 	34,966 "," 	15,158 "," 	35,950 "," 	15,643 ",
Africa,Southern Africa,Angola,Total population of concern," 	50,105 "," 	17,612 "," 	51,941 "," 	18,151 ",
Africa,Southern Africa,Botswana,Total Refugee and people in refugee-like situations, 	308 , 	-00 , 	308 , 	-00 ,
Africa,Southern Africa,Botswana,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Botswana,Asylum-seekers, 	69 , 	3 , 	125 , 	-00 ,
Africa,Southern Africa,Botswana,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Botswana,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Botswana,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Botswana,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Botswana,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Botswana,Total population of concern, 	377 , 	3 , 	433 , 	-00 ,
Africa,Southern Africa,Comoros,Total Refugee and people in refugee-like situations, 	551 , 	2 , 	571 , 	1 ,
Africa,Southern Africa,Comoros,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Comoros,Asylum-seekers, 	233 , 	10 , 	258 , 	4 ,
Africa,Southern Africa,Comoros,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Comoros,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Comoros,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Comoros,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Comoros,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Comoros,Total population of concern, 	784 , 	12 , 	829 , 	5 ,
Africa,Southern Africa,Lesotho,Total Refugee and people in refugee-like situations, 	17 , 	-00 , 	17 , 	-00 ,
Africa,Southern Africa,Lesotho,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Lesotho,Asylum-seekers," 	1,094 ", 	110 , 	943 , 	20 ,
Africa,Southern Africa,Lesotho,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Lesotho,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Lesotho,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Lesotho,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Lesotho,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Lesotho,Total population of concern," 	1,111 ", 	110 , 	960 , 	20 ,
Africa,Southern Africa,Madagascar,Total Refugee and people in refugee-like situations, 	285 , 	2 , 	292 , 	3 ,
Africa,Southern Africa,Madagascar,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Madagascar,Asylum-seekers, 	173 , 	12 , 	169 , 	17 ,
Africa,Southern Africa,Madagascar,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Madagascar,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Madagascar,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Madagascar,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Madagascar,Others of concern to UNHCR, 	5 , 	5 , 	4 , 	4 ,
Africa,Southern Africa,Madagascar,Total population of concern, 	463 , 	19 , 	465 , 	24 ,
Africa,Southern Africa,Malawi,Total Refugee and people in refugee-like situations, 	426 , 	4 , 	435 , 	4 ,
Africa,Southern Africa,Malawi,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Malawi,Asylum-seekers," 	5,680 ", 	536 ," 	4,992 ", 	169 ,
Africa,Southern Africa,Malawi,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Malawi,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Malawi,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Malawi,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Malawi,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Malawi,Total population of concern," 	6,106 ", 	540 ," 	5,427 ", 	173 ,
Africa,Southern Africa,Mauritius,Total Refugee and people in refugee-like situations, 	103 , 	-00 , 	112 , 	-00 ,
Africa,Southern Africa,Mauritius,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mauritius,Asylum-seekers, 	209 , 	1 , 	273 , 	1 ,
Africa,Southern Africa,Mauritius,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mauritius,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mauritius,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mauritius,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mauritius,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mauritius,Total population of concern, 	312 , 	1 , 	385 , 	1 ,
Africa,Southern Africa,Mozambique,Total Refugee and people in refugee-like situations, 	57 , 	4 , 	57 , 	4 ,
Africa,Southern Africa,Mozambique,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mozambique,Asylum-seekers," 	2,203 ", 	230 ," 	3,680 "," 	1,922 ",
Africa,Southern Africa,Mozambique,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mozambique,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mozambique,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mozambique,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Mozambique,Others of concern to UNHCR, 	-00 , 	-00 , 	2 , 	-00 ,
Africa,Southern Africa,Mozambique,Total population of concern," 	2,260 ", 	234 ," 	3,739 "," 	1,926 ",
Africa,Southern Africa,Namibia,Total Refugee and people in refugee-like situations," 	1,277 ", 	915 ," 	1,290 ", 	927 ,
Africa,Southern Africa,Namibia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Namibia,Asylum-seekers, 	74 , 	15 , 	136 , 	11 ,
Africa,Southern Africa,Namibia,Returned refugees, 	-00 , 	-00 , 	5 , 	4 ,
Africa,Southern Africa,Namibia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Namibia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Namibia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Namibia,Others of concern to UNHCR, 	36 , 	15 , 	41 , 	20 ,
Africa,Southern Africa,Namibia,Total population of concern," 	1,387 ", 	945 ," 	1,472 ", 	962 ,
Africa,Southern Africa,Seychelles,Total Refugee and people in refugee-like situations, 	20 , 	-00 , 	19 , 	-00 ,
Africa,Southern Africa,Seychelles,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Seychelles,Asylum-seekers, 	22 , 	-00 , 	18 , 	-00 ,
Africa,Southern Africa,Seychelles,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Seychelles,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Seychelles,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Seychelles,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Seychelles,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Seychelles,Total population of concern, 	42 , 	-00 , 	37 , 	-00 ,
Africa,Southern Africa,South Africa,Total Refugee and people in refugee-like situations, 	450 , 	8 , 	441 , 	7 ,
Africa,Southern Africa,South Africa,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,South Africa,Asylum-seekers," 	1,003 ", 	209 ," 	1,121 ", 	249 ,
Africa,Southern Africa,South Africa,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,South Africa,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,South Africa,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,South Africa,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,South Africa,Others of concern to UNHCR, 	5 , 	5 , 	7 , 	7 ,
Africa,Southern Africa,South Africa,Total population of concern," 	1,458 ", 	222 ," 	1,569 ", 	263 ,
Africa,Southern Africa,Swaziland,Total Refugee and people in refugee-like situations, 	220 , 	2 , 	222 , 	1 ,
Africa,Southern Africa,Swaziland,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Swaziland,Asylum-seekers, 	165 , 	12 , 	198 , 	2 ,
Africa,Southern Africa,Swaziland,Returned refugees, 	-00 , 	-00 , 	7 , 	-00 ,
Africa,Southern Africa,Swaziland,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Swaziland,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Swaziland,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Swaziland,Others of concern to UNHCR, 	2 , 	-00 , 	2 , 	-00 ,
Africa,Southern Africa,Swaziland,Total population of concern, 	387 , 	14 , 	429 , 	3 ,
Africa,Southern Africa,Zambia,Total Refugee and people in refugee-like situations, 	344 , 	14 , 	318 , 	14 ,
Africa,Southern Africa,Zambia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zambia,Asylum-seekers, 	443 , 	35 , 	480 , 	21 ,
Africa,Southern Africa,Zambia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zambia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zambia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zambia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zambia,Others of concern to UNHCR, 	1 , 	-00 , 	5 , 	4 ,
Africa,Southern Africa,Zambia,Total population of concern, 	788 , 	49 , 	803 , 	39 ,
Africa,Southern Africa,Zimbabwe,Total Refugee and people in refugee-like situations," 	21,344 "," 	1,366 "," 	21,546 "," 	1,390 ",
Africa,Southern Africa,Zimbabwe,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zimbabwe,Asylum-seekers," 	57,391 "," 	5,724 "," 	49,888 ", 	735 ,
Africa,Southern Africa,Zimbabwe,Returned refugees, 	-00 , 	-00 , 	6 , 	6 ,
Africa,Southern Africa,Zimbabwe,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zimbabwe,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zimbabwe,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Southern Africa,Zimbabwe,Others of concern to UNHCR, 	135 , 	135 , 	118 , 	118 ,
Africa,Southern Africa,Zimbabwe,Total population of concern," 	78,870 "," 	7,225 "," 	71,558 "," 	2,249 ",
Africa,Western Africa,Benin,Total Refugee and people in refugee-like situations, 	408 , 	5 , 	435 , 	7 ,
Africa,Western Africa,Benin,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Benin,Asylum-seekers," 	1,165 ", 	112 ," 	1,329 ", 	49 ,
Africa,Western Africa,Benin,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Benin,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Benin,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Benin,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Benin,Others of concern to UNHCR, 	7 , 	7 , 	7 , 	7 ,
Africa,Western Africa,Benin,Total population of concern," 	1,580 ", 	124 ," 	1,771 ", 	63 ,
Africa,Western Africa,Burkina Faso,Total Refugee and people in refugee-like situations," 	2,136 ", 	26 ," 	2,283 ", 	14 ,
Africa,Western Africa,Burkina Faso,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Burkina Faso,Asylum-seekers," 	2,730 ", 	86 ," 	3,527 ", 	66 ,
Africa,Western Africa,Burkina Faso,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Burkina Faso,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Burkina Faso,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Burkina Faso,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Burkina Faso,Others of concern to UNHCR, 	1 , 	1 , 	1 , 	1 ,
Africa,Western Africa,Burkina Faso,Total population of concern," 	4,867 ", 	113 ," 	5,811 ", 	81 ,
Africa,Western Africa,Cabo Verde,Total Refugee and people in refugee-like situations, 	28 , 	-00 , 	21 , 	-00 ,
Africa,Western Africa,Cabo Verde,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Cabo Verde,Asylum-seekers, 	105 , 	35 , 	107 , 	9 ,
Africa,Western Africa,Cabo Verde,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Cabo Verde,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Cabo Verde,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Cabo Verde,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Cabo Verde,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Cabo Verde,Total population of concern, 	133 , 	35 , 	128 , 	9 ,
Africa,Western Africa,Côte d'Ivoire,Total Refugee and people in refugee-like situations," 	71,101 "," 	58,716 "," 	55,324 "," 	42,737 ",
Africa,Western Africa,Côte d'Ivoire,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Côte d'Ivoire,Asylum-seekers," 	13,778 "," 	2,529 "," 	16,141 "," 	2,416 ",
Africa,Western Africa,Côte d'Ivoire,Returned refugees, 	-00 , 	-00 ," 	17,160 "," 	16,851 ",
Africa,Western Africa,Côte d'Ivoire,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	308,272 "," 	308,272 "," 	308,272 "," 	308,272 ",
Africa,Western Africa,Côte d'Ivoire,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Côte d'Ivoire,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Côte d'Ivoire,Others of concern to UNHCR, 	44 , 	44 , 	42 , 	42 ,
Africa,Western Africa,Côte d'Ivoire,Total population of concern," 	393,195 "," 	369,561 "," 	396,939 "," 	370,318 ",
Africa,Western Africa,Gambia,Total Refugee and people in refugee-like situations," 	8,493 ", 	88 ," 	10,070 ", 	103 ,
Africa,Western Africa,Gambia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Gambia,Asylum-seekers," 	12,841 ", 	444 ," 	16,500 ", 	370 ,
Africa,Western Africa,Gambia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Gambia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Gambia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Gambia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Gambia,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Gambia,Total population of concern," 	21,334 ", 	532 ," 	26,570 ", 	473 ,
Africa,Western Africa,Ghana,Total Refugee and people in refugee-like situations," 	22,978 "," 	10,004 "," 	14,766 "," 	4,057 ",
Africa,Western Africa,Ghana,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Ghana,Asylum-seekers," 	10,516 ", 	651 ," 	10,945 ", 	579 ,
Africa,Western Africa,Ghana,Returned refugees, 	-00 , 	-00 ," 	8,871 ", 	-00 ,
Africa,Western Africa,Ghana,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Ghana,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Ghana,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Africa,Western Africa,Ghana,Others of concern to UNHCR, 	6 , 	6 , 	5 , 	5 ,
Africa,Western Africa,Ghana,Total population of concern," 	33,500 "," 	10,661 "," 	34,587 "," 	4,641 ",
